contract_id;age;gender;children;profession;customer_type;multiple_cars;driving_licence_years;car_category;annual_kilometers;gearbox;fuel;claim
3123;73;Man;4 and more;Public Sector - Director;Agency;No;12;SUV;15196;Automatic;Diesel;No
3124;39;Woman;4 and more;Public Sector - Employee;Agency;Yes;6;Sedan;22952;Automatic;Diesel;No
3125;42;Man;2;Private Sector - Employee;Agency;No;7;Sport;38509;Automatic;Diesel;No
3126;42;Woman;2;Public Sector - Manager;Agency;No;19;SUV;27897;Manual;Diesel;No
3127;78;Man;1;Unemployed;Agency;No;9;Sport;13454;Automatic;Petrol;No
3129;19;Man;2;Independant;Agency;Yes;1;Sedan;31386;Automatic;Petrol;No
3130;61;Woman;2;Private Sector - Director;Agency;No;16;SUV;15479;Automatic;Diesel;No
3131;24;Woman;2;Private Sector - Director;Agency;No;6;SUV;36461;Automatic;Petrol;No
3133;37;Man;1;Independant;Agency;Yes;8;Sport;39181;Automatic;Diesel;No
3134;50;Man;3;Retired;On-line;No;8;SUV;34152;Automatic;Diesel;No
3135;42;Woman;4 and more;Independant;Agency;No;3;Sedan;34803;Manual;Petrol;No
3136;19;Man;4 and more;Student;On-line;Yes;1;Sedan;21490;Manual;Diesel;No
3139;37;Man;1;Private Sector - Director;On-line;Yes;3;Sedan;30914;Automatic;Diesel;No
3140;48;Man;1;Government;Agency;No;5;Sedan;32002;Automatic;Diesel;Yes
3141;78;Man;2;Student;On-line;No;13;SUV;17241;Manual;Diesel;No
3142;32;Woman;0;Independant;On-line;Yes;14;Sport;27594;Automatic;Diesel;No
3143;47;Man;4 and more;Public Sector - Manager;Agency;No;11;Sedan;23847;Automatic;Diesel;No
3144;46;Woman;0;Government;Agency;No;22;Sport;24350;Manual;Diesel;No
3145;38;Man;2;Unemployed;Agency;No;5;Sedan;20613;Manual;Diesel;No
3146;45;Woman;4 and more;Retired;Agency;No;16;SUV;21608;Automatic;Diesel;No
3147;23;Woman;4 and more;Unemployed;Agency;No;5;Sport;25091;Automatic;Petrol;No
3148;44;Man;2;Public Sector - Director;Agency;Yes;21;SUV;22389;Automatic;Petrol;No
3149;77;Man;4 and more;Independant;On-line;No;4;SUV;21687;Automatic;Petrol;No
3151;45;Man;1;Unemployed;Agency;No;19;SUV;21373;Automatic;Diesel;No
3152;52;Woman;1;Unemployed;Agency;No;14;Sport;28038;Automatic;Diesel;No
3153;68;Woman;0;Independant;Agency;No;5;Sport;16794;Automatic;Petrol;No
3155;37;Woman;0;Public Sector - Employee;Agency;No;17;SUV;31046;Automatic;Diesel;No
3156;40;Woman;0;Independant;On-line;No;17;Sport;21783;Automatic;Diesel;No
3157;86;Man;2;Private Sector - Employee;Agency;No;20;Sport;31016;Manual;Diesel;No
3158;45;Woman;4 and more;Independant;Agency;No;15;Sport;26007;Automatic;Diesel;No
3160;37;Man;2;Private Sector - Employee;Agency;No;5;Sedan;53123;Manual;Diesel;No
3161;50;Man;4 and more;Independant;On-line;No;5;SUV;18319;Automatic;Petrol;Yes
3164;18;Woman;1;Private Sector - Manager;On-line;Yes;0;Sport;38790;Manual;Diesel;No
3165;51;Woman;1;Unemployed;On-line;Yes;14;Sport;26136;Manual;Diesel;No
3166;42;Man;0;Unemployed;On-line;No;20;SUV;26415;Automatic;Petrol;No
3167;25;Man;2;Public Sector - Director;On-line;No;6;Sport;36990;Automatic;Diesel;Yes
3169;59;Man;0;Independant;Agency;Yes;17;Sedan;23734;Automatic;Petrol;No
3170;20;Man;0;Public Sector - Director;On-line;No;2;SUV;31084;Automatic;Diesel;No
3173;57;Woman;2;Private Sector - Employee;Agency;No;10;Sedan;21492;Automatic;Petrol;No
3174;43;Man;2;Public Sector - Employee;Agency;Yes;6;Sedan;15460;Automatic;Diesel;No
3176;70;Woman;4 and more;Government;Agency;No;11;Sedan;28138;Automatic;Petrol;No
3178;28;Man;4 and more;Retired;On-line;Yes;10;SUV;55959;Automatic;Diesel;No
3179;71;Man;1;Independant;On-line;Yes;5;Sport;27111;Automatic;Petrol;No
3180;77;Woman;2;Unemployed;Agency;No;7;Sedan;33155;Automatic;Diesel;No
3181;24;Man;2;Unemployed;Agency;No;6;Sedan;24851;Automatic;Diesel;No
3183;19;Woman;2;Private Sector - Director;On-line;No;1;Sedan;17936;Automatic;Petrol;No
3185;46;Woman;4 and more;Unemployed;Agency;No;15;SUV;23002;Automatic;Petrol;No
3186;20;Man;3;Private Sector - Employee;Agency;No;2;Sedan;25622;Manual;Diesel;No
3187;60;Woman;0;Public Sector - Manager;Agency;No;13;SUV;40875;Automatic;Petrol;No
3188;56;Woman;4 and more;Private Sector - Director;Agency;No;22;Sedan;10146;Automatic;Diesel;No
3189;87;Woman;2;Unemployed;Agency;Yes;22;SUV;17054;Manual;Diesel;No
3190;52;Woman;1;Retired;Agency;No;10;SUV;16293;Automatic;Diesel;No
3191;62;Woman;4 and more;Student;On-line;No;12;Sport;36696;Manual;Diesel;No
3192;25;Woman;4 and more;Public Sector - Manager;Agency;No;7;Sport;32292;Manual;Diesel;No
3193;44;Woman;4 and more;Private Sector - Manager;Agency;No;20;Sport;15506;Automatic;Petrol;No
3196;53;Woman;2;Independant;Agency;No;18;SUV;23723;Manual;Petrol;No
3199;34;Man;0;Private Sector - Employee;Agency;No;8;Sport;41610;Automatic;Diesel;Yes
3200;63;Woman;0;Unemployed;Agency;Yes;20;Sport;48070;Automatic;Diesel;No
3201;42;Woman;4 and more;Private Sector - Director;Agency;Yes;20;Sport;27324;Automatic;Diesel;No
3202;74;Woman;1;Public Sector - Manager;Agency;Yes;7;Sport;51035;Automatic;Diesel;No
3203;24;Man;0;Government;Agency;No;4;Sport;17424;Manual;Diesel;No
3204;57;Woman;2;Private Sector - Employee;Agency;No;5;Sedan;31295;Automatic;Diesel;No
3205;43;Man;1;Government;On-line;No;16;Sport;28860;Manual;Diesel;No
3206;24;Woman;1;Private Sector - Manager;On-line;No;6;SUV;17036;Manual;Diesel;No
3207;23;Woman;2;Retired;Agency;No;5;Sport;16862;Manual;Diesel;No
3208;63;Man;2;Retired;Agency;No;5;Sedan;19973;Automatic;Diesel;No
3209;49;Man;1;Independant;Agency;No;22;Sedan;24173;Manual;Diesel;No
3210;68;Woman;1;Public Sector - Manager;Agency;Yes;22;Sport;32385;Automatic;Diesel;No
3211;64;Woman;2;Public Sector - Manager;Agency;No;19;SUV;52704;Automatic;Petrol;No
3212;72;Woman;2;Retired;Agency;Yes;15;SUV;46379;Automatic;Diesel;No
3213;39;Woman;0;Private Sector - Director;Agency;No;8;Sedan;14168;Automatic;Diesel;No
3214;69;Man;4 and more;Unemployed;Agency;Yes;8;Sedan;36666;Automatic;Petrol;No
3215;73;Man;0;Unemployed;On-line;No;18;SUV;22352;Automatic;Diesel;No
3216;36;Man;4 and more;Unemployed;Agency;No;5;Sport;23581;Automatic;Diesel;No
3218;38;Man;4 and more;Unemployed;Agency;Yes;13;SUV;21885;Manual;Diesel;No
3219;70;Man;2;Public Sector - Employee;Agency;No;10;Sedan;16717;Manual;Diesel;No
3220;51;Woman;2;Independant;On-line;No;16;SUV;29981;Automatic;Diesel;No
3221;23;Man;4 and more;Student;Agency;Yes;5;SUV;29423;Manual;Diesel;No
3222;28;Man;2;Public Sector - Manager;On-line;Yes;10;SUV;23953;Automatic;Diesel;No
3223;50;Man;2;Private Sector - Employee;Agency;Yes;13;SUV;39623;Manual;Petrol;No
3224;39;Man;4 and more;Private Sector - Employee;Agency;Yes;21;Sedan;22614;Automatic;Diesel;No
3225;85;Man;1;Student;Agency;Yes;11;SUV;16953;Manual;Petrol;No
3227;25;Woman;1;Public Sector - Employee;Agency;No;6;Sedan;46728;Automatic;Diesel;No
3228;18;Man;1;Retired;Agency;Yes;0;Sport;23054;Manual;Diesel;No
3229;67;Man;1;Independant;Agency;No;21;SUV;22401;Manual;Diesel;No
3230;54;Man;4 and more;Public Sector - Manager;On-line;No;12;SUV;29458;Automatic;Diesel;No
3231;22;Woman;2;Private Sector - Employee;On-line;No;4;Sedan;13582;Automatic;Diesel;No
3232;75;Man;4 and more;Student;Agency;No;3;SUV;19353;Manual;Diesel;No
3233;45;Man;2;Unemployed;On-line;No;4;Sport;25547;Automatic;Diesel;No
3234;24;Woman;0;Public Sector - Manager;Agency;No;6;Sedan;20972;Automatic;Diesel;No
3235;60;Woman;1;Private Sector - Manager;Agency;No;7;Sedan;34471;Automatic;Petrol;No
3236;18;Man;4 and more;Independant;Agency;No;0;Sedan;30938;Automatic;Diesel;No
3237;45;Man;2;Private Sector - Employee;Agency;No;13;Sport;31620;Manual;Diesel;No
3238;49;Man;4 and more;Public Sector - Director;On-line;No;10;Sedan;19753;Manual;Diesel;No
3239;57;Woman;4 and more;Retired;Agency;No;18;Sport;28219;Automatic;Diesel;No
3240;49;Woman;2;Private Sector - Director;On-line;No;7;Sport;22096;Automatic;Diesel;No
3242;33;Man;1;Public Sector - Employee;Agency;No;15;SUV;21325;Automatic;Diesel;Yes
3243;23;Man;0;Public Sector - Manager;Agency;No;5;SUV;19976;Manual;Diesel;No
3244;26;Man;0;Private Sector - Employee;On-line;No;8;Sport;12678;Automatic;Diesel;No
3245;71;Man;0;Private Sector - Employee;Agency;Yes;17;SUV;24872;Manual;Diesel;No
3246;23;Man;2;Private Sector - Manager;Agency;Yes;4;SUV;35427;Automatic;Diesel;No
3247;22;Woman;2;Independant;Agency;No;4;SUV;38635;Automatic;Diesel;No
3249;53;Woman;2;Retired;Agency;Yes;18;Sedan;25513;Automatic;Diesel;No
3250;73;Man;4 and more;Unemployed;Agency;No;22;Sport;14244;Automatic;Diesel;No
3251;45;Man;1;Private Sector - Manager;Agency;Yes;10;SUV;22830;Automatic;Diesel;No
3252;50;Man;2;Public Sector - Manager;Agency;No;4;SUV;30463;Automatic;Diesel;No
3253;65;Woman;4 and more;Private Sector - Manager;Agency;Yes;10;SUV;18113;Automatic;Diesel;No
3254;38;Man;2;Public Sector - Manager;Agency;Yes;8;SUV;18522;Automatic;Diesel;No
3255;52;Man;4 and more;Private Sector - Director;Agency;Yes;21;SUV;28791;Automatic;Petrol;No
3256;72;Woman;2;Private Sector - Employee;On-line;No;7;Sedan;40471;Automatic;Diesel;No
3258;21;Woman;2;Private Sector - Director;Agency;No;3;SUV;25678;Automatic;Diesel;No
3259;46;Woman;2;Public Sector - Manager;Agency;Yes;11;Sport;17980;Automatic;Petrol;No
3260;52;Woman;2;Public Sector - Manager;Agency;No;15;SUV;27729;Manual;Diesel;Yes
3261;55;Woman;1;Public Sector - Director;Agency;Yes;21;Sport;26015;Manual;Petrol;No
3262;43;Woman;0;Retired;On-line;Yes;12;SUV;41975;Automatic;Petrol;No
3263;51;Man;2;Private Sector - Employee;Agency;Yes;10;Sedan;30957;Automatic;Diesel;Yes
3264;68;Man;1;Government;Agency;Yes;12;SUV;30997;Automatic;Diesel;No
3266;36;Man;0;Government;Agency;No;12;Sedan;37150;Automatic;Diesel;No
3267;68;Woman;1;Private Sector - Manager;Agency;No;15;SUV;12792;Automatic;Diesel;No
3268;73;Man;0;Retired;On-line;No;12;Sedan;43948;Automatic;Petrol;No
3269;44;Woman;2;Government;Agency;No;16;Sport;26077;Manual;Diesel;No
3270;56;Woman;4 and more;Private Sector - Manager;Agency;Yes;9;SUV;17918;Manual;Petrol;No
3271;50;Woman;2;Public Sector - Manager;On-line;Yes;20;Sedan;26151;Automatic;Diesel;No
3272;48;Man;2;Public Sector - Manager;Agency;No;18;SUV;17629;Automatic;Diesel;No
3273;44;Woman;2;Government;On-line;No;11;SUV;22429;Manual;Diesel;No
3274;46;Man;2;Public Sector - Director;Agency;No;22;Sedan;23190;Automatic;Petrol;No
3275;25;Woman;2;Independant;Agency;Yes;7;Sport;41460;Automatic;Petrol;No
3276;55;Woman;2;Private Sector - Employee;On-line;No;22;Sport;20429;Automatic;Diesel;No
3277;25;Woman;2;Public Sector - Employee;Agency;No;7;Sport;18870;Automatic;Diesel;No
3278;71;Woman;0;Retired;On-line;No;19;Sport;27087;Automatic;Petrol;No
3279;48;Man;4 and more;Unemployed;Agency;No;17;Sedan;37268;Automatic;Diesel;No
3280;38;Woman;4 and more;Independant;Agency;No;11;Sedan;24000;Automatic;Petrol;No
3281;24;Man;2;Public Sector - Manager;Agency;No;6;Sedan;46526;Manual;Diesel;Yes
3282;25;Woman;4 and more;Government;Agency;No;7;Sedan;23311;Manual;Diesel;No
3283;66;Woman;2;Private Sector - Employee;Agency;No;7;SUV;22218;Automatic;Petrol;No
3284;42;Man;1;Public Sector - Manager;Agency;No;16;Sport;45167;Automatic;Diesel;No
3286;20;Woman;1;Government;Agency;No;2;Sedan;23277;Automatic;Diesel;No
3287;46;Woman;3;Student;Agency;No;18;Sport;26872;Automatic;Diesel;No
3288;78;Woman;2;Retired;Agency;No;21;SUV;29180;Automatic;Diesel;No
3289;70;Woman;4 and more;Independant;Agency;Yes;5;Sport;35682;Manual;Diesel;No
3290;64;Woman;4 and more;Private Sector - Manager;Agency;Yes;16;SUV;20258;Automatic;Diesel;No
3291;50;Man;4 and more;Public Sector - Manager;Agency;Yes;10;SUV;29357;Automatic;Diesel;No
3292;40;Woman;4 and more;Public Sector - Manager;On-line;No;21;Sport;22928;Automatic;Diesel;No
3293;20;Man;1;Public Sector - Director;Agency;Yes;2;SUV;33254;Manual;Petrol;No
3294;55;Woman;3;Independant;Agency;No;11;Sedan;27893;Automatic;Diesel;No
3295;79;Man;3;Student;Agency;Yes;7;Sedan;23210;Manual;Petrol;No
3296;63;Woman;4 and more;Public Sector - Employee;Agency;No;7;Sedan;30561;Automatic;Diesel;No
3297;79;Woman;1;Retired;Agency;No;20;Sport;29191;Automatic;Diesel;No
3298;82;Woman;4 and more;Retired;Agency;Yes;16;Sedan;37085;Automatic;Petrol;No
3299;74;Woman;2;Retired;Agency;No;21;Sport;33773;Automatic;Diesel;No
3300;75;Woman;4 and more;Retired;Agency;No;6;Sedan;21975;Manual;Diesel;No
3301;37;Woman;1;Unemployed;Agency;Yes;19;SUV;32246;Automatic;Diesel;No
3302;67;Woman;2;Retired;Agency;No;9;Sedan;24193;Automatic;Petrol;No
3303;18;Man;4 and more;Unemployed;On-line;No;0;Sedan;30966;Automatic;Petrol;No
3305;71;Man;1;Independant;Agency;No;19;SUV;18524;Automatic;Diesel;No
3306;46;Man;1;Independant;Agency;No;19;Sport;38577;Automatic;Petrol;No
3307;44;Man;2;Independant;Agency;No;16;Sport;15379;Automatic;Diesel;Yes
3308;62;Man;0;Public Sector - Director;Agency;No;7;Sport;22294;Automatic;Diesel;No
3309;36;Man;1;Private Sector - Employee;Agency;Yes;13;Sport;18511;Manual;Petrol;No
3310;48;Woman;0;Unemployed;Agency;Yes;15;Sport;42747;Automatic;Petrol;No
3313;48;Woman;2;Public Sector - Employee;Agency;No;5;Sedan;41492;Manual;Petrol;No
3315;21;Woman;0;Public Sector - Manager;Agency;No;3;Sedan;20892;Automatic;Diesel;No
3317;70;Woman;3;Public Sector - Manager;Agency;No;7;Sport;25380;Automatic;Diesel;No
3318;52;Woman;4 and more;Public Sector - Employee;Agency;No;16;SUV;26821;Automatic;Petrol;No
3320;39;Man;0;Public Sector - Manager;On-line;Yes;12;Sedan;19858;Automatic;Diesel;No
3321;24;Man;2;Public Sector - Director;Agency;No;6;Sport;15794;Manual;Petrol;No
3322;51;Man;4 and more;Retired;On-line;No;20;Sedan;22246;Manual;Petrol;No
3323;53;Man;2;Student;On-line;No;7;Sport;23156;Manual;Petrol;No
3324;52;Woman;1;Government;On-line;Yes;6;Sedan;25559;Automatic;Diesel;No
3325;46;Woman;0;Public Sector - Employee;Agency;No;3;SUV;24362;Manual;Diesel;No
3326;75;Man;2;Public Sector - Employee;Agency;No;4;Sedan;23594;Automatic;Diesel;No
3328;49;Man;2;Private Sector - Manager;Agency;No;16;Sport;20888;Automatic;Diesel;Yes
3329;40;Man;1;Independant;Agency;Yes;9;SUV;18951;Manual;Petrol;No
3330;53;Man;4 and more;Independant;On-line;No;21;Sport;14598;Automatic;Diesel;No
3331;20;Woman;4 and more;Government;On-line;Yes;2;SUV;15006;Manual;Diesel;No
3332;56;Man;2;Retired;Agency;No;22;Sedan;14270;Automatic;Petrol;No
3333;19;Man;2;Unemployed;Agency;Yes;1;Sedan;15630;Manual;Diesel;No
3334;43;Man;2;Private Sector - Director;Agency;No;10;Sport;27205;Automatic;Petrol;No
3335;79;Man;4 and more;Retired;On-line;Yes;21;Sedan;22566;Automatic;Diesel;No
3336;54;Woman;3;Public Sector - Director;On-line;No;15;SUV;23824;Automatic;Diesel;No
3338;79;Man;1;Government;Agency;Yes;11;Sport;10008;Automatic;Diesel;No
3339;52;Man;2;Independant;On-line;No;5;SUV;24219;Automatic;Diesel;No
3340;55;Woman;0;Public Sector - Manager;On-line;No;19;Sport;18185;Automatic;Petrol;No
3342;40;Woman;4 and more;Retired;Agency;No;11;Sedan;39777;Manual;Diesel;No
3343;45;Man;2;Public Sector - Manager;Agency;No;6;SUV;33494;Manual;Diesel;No
3344;20;Woman;2;Student;Agency;No;2;SUV;23422;Automatic;Diesel;No
3345;68;Woman;2;Public Sector - Manager;On-line;Yes;19;Sport;37929;Automatic;Diesel;No
3346;59;Woman;2;Independant;Agency;Yes;17;Sport;26058;Automatic;Petrol;No
3347;44;Man;2;Unemployed;Agency;No;20;Sedan;29635;Automatic;Petrol;No
3349;39;Woman;1;Independant;Agency;No;17;Sport;21383;Automatic;Diesel;No
3352;63;Man;4 and more;Public Sector - Director;On-line;No;17;Sport;14952;Manual;Diesel;No
3353;73;Man;0;Student;Agency;No;11;SUV;16695;Automatic;Diesel;No
3355;69;Woman;4 and more;Retired;On-line;No;10;SUV;19646;Manual;Diesel;No
3357;30;Man;4 and more;Private Sector - Manager;Agency;No;12;SUV;27326;Automatic;Diesel;No
3358;33;Woman;0;Public Sector - Director;On-line;No;15;SUV;19083;Automatic;Petrol;No
3359;81;Woman;1;Public Sector - Manager;Agency;Yes;15;SUV;31878;Automatic;Diesel;No
3360;40;Woman;4 and more;Public Sector - Manager;Agency;No;19;Sport;33809;Automatic;Petrol;Yes
3361;74;Woman;3;Private Sector - Employee;Agency;No;22;Sedan;51837;Automatic;Diesel;No
3362;43;Man;2;Independant;Agency;No;9;Sedan;21598;Automatic;Diesel;No
3363;26;Man;2;Public Sector - Manager;Agency;Yes;7;Sedan;26671;Automatic;Diesel;No
3364;78;Woman;2;Public Sector - Employee;Agency;No;17;Sedan;57269;Manual;Petrol;No
3365;24;Woman;4 and more;Government;Agency;No;6;Sport;26796;Automatic;Petrol;No
3366;22;Man;1;Public Sector - Manager;Agency;No;4;Sedan;24647;Automatic;Petrol;No
3367;52;Man;2;Public Sector - Manager;On-line;No;22;SUV;61754;Automatic;Diesel;No
3368;55;Man;1;Private Sector - Employee;Agency;Yes;18;Sport;31507;Automatic;Diesel;No
3369;44;Woman;2;Independant;On-line;No;22;SUV;21820;Automatic;Diesel;No
3370;43;Woman;2;Private Sector - Employee;Agency;No;12;SUV;19031;Automatic;Diesel;No
3371;40;Woman;2;Retired;Agency;Yes;18;Sport;49117;Automatic;Diesel;No
3372;82;Woman;2;Private Sector - Manager;On-line;Yes;4;SUV;36481;Automatic;Diesel;No
3373;52;Woman;4 and more;Public Sector - Director;Agency;No;13;SUV;24336;Manual;Petrol;No
3374;32;Woman;2;Private Sector - Manager;Agency;No;10;Sedan;23919;Automatic;Petrol;No
3375;31;Man;0;Unemployed;Agency;No;11;SUV;15604;Automatic;Petrol;No
3377;40;Man;4 and more;Private Sector - Employee;Agency;Yes;20;Sport;19355;Automatic;Diesel;No
3378;23;Woman;1;Independant;Agency;Yes;5;Sport;36374;Manual;Petrol;No
3380;22;Man;4 and more;Government;Agency;No;4;Sedan;42754;Manual;Petrol;No
3381;63;Woman;4 and more;Independant;Agency;Yes;21;Sedan;29251;Automatic;Diesel;No
3383;25;Woman;2;Independant;Agency;No;7;SUV;17214;Automatic;Petrol;No
3384;67;Man;2;Private Sector - Director;Agency;No;13;SUV;30738;Automatic;Diesel;No
3387;55;Man;2;Private Sector - Manager;Agency;No;14;Sedan;21937;Automatic;Diesel;No
3388;49;Woman;3;Private Sector - Employee;Agency;No;12;Sport;29778;Automatic;Diesel;No
3389;57;Man;2;Student;Agency;No;10;Sport;22937;Automatic;Diesel;No
3390;63;Woman;4 and more;Retired;Agency;No;13;SUV;19115;Automatic;Petrol;No
3391;54;Man;2;Public Sector - Manager;On-line;No;22;Sedan;18302;Automatic;Diesel;No
3392;75;Man;3;Private Sector - Director;Agency;Yes;14;Sedan;33862;Automatic;Diesel;No
3393;21;Man;0;Unemployed;Agency;No;3;SUV;43268;Automatic;Petrol;No
3394;26;Woman;2;Independant;Agency;Yes;8;Sport;18246;Automatic;Petrol;No
3395;51;Woman;1;Private Sector - Director;On-line;Yes;20;Sport;28034;Manual;Petrol;No
3396;87;Man;2;Retired;Agency;No;21;Sedan;23811;Automatic;Diesel;Yes
3397;56;Woman;3;Public Sector - Manager;On-line;No;20;Sedan;26765;Automatic;Diesel;No
3399;53;Woman;2;Retired;Agency;Yes;10;Sport;16903;Manual;Diesel;No
3400;37;Man;1;Independant;Agency;No;10;SUV;28161;Automatic;Diesel;No
3401;26;Woman;4 and more;Public Sector - Manager;Agency;No;8;Sport;24003;Manual;Diesel;No
3402;61;Woman;2;Government;Agency;Yes;10;SUV;26420;Automatic;Diesel;No
3403;68;Man;1;Government;On-line;Yes;8;Sedan;22162;Automatic;Petrol;No
3404;44;Woman;1;Public Sector - Manager;On-line;No;5;SUV;23599;Automatic;Diesel;No
3405;28;Man;2;Public Sector - Employee;Agency;No;9;SUV;28369;Automatic;Petrol;No
3407;25;Woman;4 and more;Government;Agency;No;7;Sedan;16612;Automatic;Diesel;No
3408;49;Man;2;Public Sector - Director;Agency;Yes;11;Sedan;31628;Manual;Petrol;No
3409;72;Man;0;Public Sector - Director;Agency;Yes;17;Sport;24963;Automatic;Diesel;No
3411;57;Man;4 and more;Private Sector - Director;Agency;Yes;20;SUV;26893;Automatic;Diesel;No
3412;73;Woman;4 and more;Independant;Agency;No;20;SUV;23603;Manual;Diesel;No
3414;37;Woman;1;Private Sector - Employee;Agency;No;10;Sport;40722;Automatic;Diesel;No
3415;79;Man;1;Independant;Agency;No;12;Sport;24269;Automatic;Diesel;Yes
3416;43;Woman;2;Private Sector - Employee;On-line;No;8;Sedan;53202;Automatic;Diesel;No
3417;60;Woman;1;Independant;Agency;No;17;SUV;24665;Automatic;Petrol;No
3418;78;Man;1;Retired;Agency;Yes;10;SUV;16185;Automatic;Petrol;No
3419;42;Woman;4 and more;Government;Agency;No;9;SUV;22276;Automatic;Diesel;No
3420;48;Man;2;Retired;On-line;Yes;13;SUV;15753;Manual;Diesel;No
3422;22;Woman;4 and more;Public Sector - Manager;On-line;Yes;4;Sport;27137;Automatic;Diesel;No
3424;56;Man;4 and more;Public Sector - Employee;On-line;Yes;8;Sport;22240;Manual;Diesel;No
3426;41;Woman;4 and more;Unemployed;Agency;Yes;8;Sedan;24453;Automatic;Diesel;No
3427;76;Man;2;Unemployed;Agency;Yes;20;Sedan;20707;Automatic;Petrol;No
3428;32;Man;2;Private Sector - Director;Agency;No;9;Sedan;23910;Manual;Diesel;No
3429;54;Man;4 and more;Private Sector - Manager;Agency;Yes;19;Sport;55520;Manual;Diesel;No
3431;65;Woman;4 and more;Student;Agency;No;21;Sport;16946;Automatic;Diesel;No
3432;45;Man;3;Unemployed;Agency;No;6;Sedan;21574;Automatic;Diesel;No
3433;43;Man;4 and more;Public Sector - Director;Agency;No;21;SUV;26303;Automatic;Diesel;No
3434;49;Man;2;Unemployed;Agency;No;15;Sedan;29543;Manual;Diesel;No
3435;53;Woman;4 and more;Unemployed;Agency;No;11;Sedan;13948;Automatic;Petrol;No
3436;62;Woman;4 and more;Independant;On-line;Yes;22;Sport;37219;Automatic;Diesel;No
3438;50;Woman;1;Independant;Agency;No;14;SUV;27446;Automatic;Diesel;No
3439;41;Woman;4 and more;Government;Agency;Yes;11;Sport;29473;Automatic;Petrol;No
3440;50;Woman;1;Public Sector - Employee;Agency;No;20;SUV;32001;Manual;Petrol;No
3441;38;Woman;4 and more;Public Sector - Director;Agency;No;17;Sport;12057;Automatic;Diesel;No
3442;47;Woman;1;Student;Agency;No;18;SUV;51831;Automatic;Diesel;No
3443;73;Woman;1;Retired;Agency;No;3;Sedan;39247;Automatic;Diesel;No
3444;23;Woman;4 and more;Independant;On-line;No;5;SUV;27742;Manual;Diesel;No
3445;21;Woman;0;Student;Agency;Yes;3;SUV;30367;Automatic;Diesel;No
3447;23;Man;4 and more;Retired;Agency;Yes;5;Sedan;19084;Automatic;Diesel;No
3448;60;Woman;4 and more;Student;On-line;Yes;7;Sedan;30454;Manual;Petrol;No
3449;51;Man;0;Public Sector - Employee;Agency;Yes;9;SUV;31610;Manual;Petrol;No
3450;36;Woman;1;Independant;Agency;Yes;11;SUV;15006;Automatic;Diesel;No
3451;50;Man;4 and more;Government;On-line;No;6;Sedan;28651;Automatic;Diesel;No
3452;55;Man;3;Private Sector - Director;On-line;Yes;6;Sedan;29015;Automatic;Petrol;No
3453;57;Man;0;Unemployed;Agency;No;20;Sedan;28128;Automatic;Diesel;No
3454;73;Man;2;Public Sector - Manager;Agency;Yes;7;Sport;33301;Automatic;Petrol;No
3455;75;Woman;4 and more;Private Sector - Employee;Agency;Yes;3;Sport;20309;Automatic;Diesel;No
3456;22;Woman;2;Public Sector - Director;Agency;No;4;SUV;33525;Manual;Diesel;No
3457;56;Woman;3;Independant;Agency;No;14;SUV;26630;Manual;Diesel;No
3458;67;Man;0;Retired;On-line;No;19;SUV;34408;Automatic;Diesel;No
3459;67;Man;2;Public Sector - Employee;Agency;No;19;Sport;10612;Automatic;Diesel;No
3460;37;Man;2;Independant;Agency;No;4;Sedan;23071;Manual;Diesel;No
3461;19;Man;1;Private Sector - Manager;Agency;Yes;1;SUV;26510;Automatic;Diesel;No
3463;68;Woman;2;Private Sector - Manager;Agency;No;8;Sedan;30044;Automatic;Diesel;No
3464;21;Woman;2;Public Sector - Employee;Agency;No;3;Sport;27073;Automatic;Diesel;No
3465;88;Man;2;Independant;Agency;No;22;SUV;30356;Automatic;Diesel;No
3466;54;Man;4 and more;Independant;On-line;No;7;Sport;26279;Automatic;Petrol;No
3467;32;Woman;4 and more;Public Sector - Manager;On-line;Yes;14;Sport;36196;Manual;Diesel;No
3469;33;Man;2;Private Sector - Employee;Agency;No;10;Sport;24332;Automatic;Diesel;Yes
3470;71;Woman;4 and more;Public Sector - Director;Agency;No;14;Sport;18159;Manual;Diesel;No
3471;74;Man;1;Independant;On-line;No;22;Sport;25417;Automatic;Diesel;Yes
3472;53;Woman;0;Private Sector - Director;Agency;Yes;22;SUV;15801;Automatic;Diesel;No
3475;55;Man;2;Private Sector - Manager;Agency;No;4;Sport;40253;Automatic;Diesel;No
3476;42;Woman;4 and more;Public Sector - Employee;Agency;No;9;Sport;37198;Automatic;Diesel;No
3477;73;Man;0;Student;Agency;Yes;22;Sedan;24228;Automatic;Diesel;No
3478;23;Man;1;Public Sector - Employee;Agency;Yes;5;Sport;27312;Automatic;Petrol;No
3479;70;Man;0;Private Sector - Director;Agency;No;19;SUV;28919;Manual;Diesel;No
3480;40;Woman;2;Independant;Agency;No;17;SUV;26212;Manual;Diesel;No
3482;48;Man;0;Independant;Agency;No;14;Sedan;31635;Automatic;Diesel;No
3483;60;Woman;2;Private Sector - Director;Agency;No;11;Sedan;29785;Automatic;Diesel;No
3484;85;Man;2;Unemployed;On-line;Yes;15;Sport;18210;Automatic;Diesel;No
3485;69;Man;1;Unemployed;Agency;No;8;SUV;27100;Automatic;Diesel;No
3487;68;Man;3;Private Sector - Director;Agency;No;18;SUV;25395;Automatic;Diesel;No
